title:motion, start timestamp:1665653393.610494, stop timestamp:1665653420.839723, headset type:EPOCFLEX, headset serial:F00005DB, headset firmware:f14, channels:172, sampling rate:mot_16;pow_8, samples:434       , version:2.1, 
Timestamp,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,POW.Cz.Theta,POW.Cz.Alpha,POW.Cz.BetaL,POW.Cz.BetaH,POW.Cz.Gamma,POW.Fz.Theta,POW.Fz.Alpha,POW.Fz.BetaL,POW.Fz.BetaH,POW.Fz.Gamma,POW.Fp1.Theta,POW.Fp1.Alpha,POW.Fp1.BetaL,POW.Fp1.BetaH,POW.Fp1.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC1.Theta,POW.FC1.Alpha,POW.FC1.BetaL,POW.FC1.BetaH,POW.FC1.Gamma,POW.C3.Theta,POW.C3.Alpha,POW.C3.BetaL,POW.C3.BetaH,POW.C3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.FT9.Theta,POW.FT9.Alpha,POW.FT9.BetaL,POW.FT9.BetaH,POW.FT9.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.CP5.Theta,POW.CP5.Alpha,POW.CP5.BetaL,POW.CP5.BetaH,POW.CP5.Gamma,POW.CP1.Theta,POW.CP1.Alpha,POW.CP1.BetaL,POW.CP1.BetaH,POW.CP1.Gamma,POW.P3.Theta,POW.P3.Alpha,POW.P3.BetaL,POW.P3.BetaH,POW.P3.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.PO9.Theta,POW.PO9.Alpha,POW.PO9.BetaL,POW.PO9.BetaH,POW.PO9.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.Oz.Theta,POW.Oz.Alpha,POW.Oz.BetaL,POW.Oz.BetaH,POW.Oz.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.PO10.Theta,POW.PO10.Alpha,POW.PO10.BetaL,POW.PO10.BetaH,POW.PO10.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.P4.Theta,POW.P4.Alpha,POW.P4.BetaL,POW.P4.BetaH,POW.P4.Gamma,POW.CP2.Theta,POW.CP2.Alpha,POW.CP2.BetaL,POW.CP2.BetaH,POW.CP2.Gamma,POW.CP6.Theta,POW.CP6.Alpha,POW.CP6.BetaL,POW.CP6.BetaH,POW.CP6.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FT10.Theta,POW.FT10.Alpha,POW.FT10.BetaL,POW.FT10.BetaH,POW.FT10.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.C4.Theta,POW.C4.Alpha,POW.C4.BetaL,POW.C4.BetaH,POW.C4.Gamma,POW.FC2.Theta,POW.FC2.Alpha,POW.FC2.BetaL,POW.FC2.BetaH,POW.FC2.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.Fp2.Theta,POW.Fp2.Alpha,POW.Fp2.BetaL,POW.Fp2.BetaH,POW.Fp2.Gamma
1665653399.470547,10.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.144549,-0.984495,-0.136735,-74.023346,10.771708,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653399.532849,11.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.152362,-0.984495,-0.136735,-74.087677,10.761205,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653399.595751,12.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.128922,-1.004029,-0.136735,-74.145576,10.751751,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653399.658253,13.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.128922,-0.980588,-0.132829,-74.197685,10.743242,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653399.720655,14.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.136735,-1.004029,-0.136735,-74.244583,10.735585,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653399.783556,15.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.128922,-0.996215,-0.140642,-74.286797,10.728693,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653399.845858,0.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.140642,-1.000122,-0.144549,-74.324783,10.722490,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653399.908160,1.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.144549,-0.988402,-0.140642,-74.358971,10.716908,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653399.971062,2.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.125015,-1.000122,-0.140642,-73.323074,10.711884,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653400.033564,3.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.128922,-1.007936,-0.148456,-73.457428,10.707362,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653400.095866,4.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.125015,-0.996215,-0.144549,-73.578354,10.703293,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653400.158667,5.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.132829,-0.996215,-0.140642,-73.687187,10.699630,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653400.220969,6.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.125015,-0.992309,-0.136735,-73.785133,10.696334,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653400.283272,7.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.128922,-0.988402,-0.140642,-73.873291,10.693367,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653400.346173,8.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.136735,-0.984495,-0.144549,-72.885956,10.690697,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653400.408475,9.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.132829,-0.988402,-0.148456,-73.064026,10.688293,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653400.470777,10.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.125015,-0.988402,-0.136735,-73.224297,10.686131,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653400.533579,11.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.125015,-0.984495,-0.144549,-73.368530,10.684185,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653400.595881,12.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.132829,-0.988402,-0.144549,-73.498344,10.682433,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653400.657983,13.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.125015,-0.984495,-0.140642,-73.615173,10.680857,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653400.720885,14.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.128922,-0.984495,-0.144549,-73.720329,10.679438,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653400.783387,15.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.125015,-0.984495,-0.140642,-73.814957,10.678161,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653400.845489,0.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.136735,-1.007936,-0.140642,-73.900131,10.677011,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653400.908291,1.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.121109,-0.984495,-0.144549,-73.976784,10.675977,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653400.970793,2.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.144549,-0.984495,-0.128922,-74.045769,10.675046,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653401.033095,3.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.125015,-0.980588,-0.156269,-74.107864,10.674208,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653401.095996,4.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.125015,-0.988402,-0.144549,-74.163742,10.673453,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653401.158398,5.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.125015,-0.988402,-0.144549,-74.214035,10.672775,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653401.220501,6.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.128922,-0.996215,-0.144549,-74.259300,10.672164,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653401.283302,7.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.125015,-0.992309,-0.136735,-74.300034,10.671615,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653401.345604,8.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.136735,-0.992309,-0.140642,-74.336700,10.671120,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653401.407707,9.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.136735,-0.988402,-0.144549,-74.369698,10.670674,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653401.470608,10.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.136735,-1.000122,-0.140642,-74.399391,10.670274,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653401.533510,11.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.132829,-0.996215,-0.136735,-74.426117,10.669912,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653401.595612,12.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.140642,-0.996215,-0.148456,-74.450172,10.669588,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653401.658413,13.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.140642,-0.988402,-0.140642,-74.471825,10.669296,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653401.720915,14.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.136735,-0.984495,-0.144549,-74.491310,10.669033,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653401.783018,15.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.136735,-0.992309,-0.140642,-74.508842,10.668797,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653401.845919,0.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.128922,-0.984495,-0.148456,-74.524628,10.668584,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653401.908221,1.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.125015,-0.988402,-0.140642,-74.538834,10.668392,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653401.970324,2.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.136735,-0.988402,-0.140642,-74.551613,10.668220,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653402.033125,3.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.128922,-0.984495,-0.144549,-74.563118,10.668064,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653402.095627,4.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.132829,-1.000122,-0.148456,-74.573471,10.667924,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653402.157729,5.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.144549,-0.996215,-0.144549,-74.582794,10.667799,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653402.220631,6.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.121109,-0.984495,-0.136735,-73.524513,10.667686,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653402.283133,7.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.140642,-0.996215,-0.136735,-73.638725,10.667583,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653402.345435,8.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.128922,-0.980588,-0.136735,-73.741524,10.667492,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653402.408237,9.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.132829,-0.992309,-0.140642,-73.834038,10.667409,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653402.470639,10.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.140642,-0.992309,-0.144549,-73.917297,10.667335,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653402.532941,11.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.128922,-0.984495,-0.128922,-73.992233,10.667268,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665653402.595842,12.000000,0.000000,0.083323,0.968750,-0.082031,0.218750,-0.125015,-0.976682,-0.144549,-74.059677,10.667208,-10.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
